Angle of BB diagonal,Aspect,Average curvature,Average squared speed,Bounding box area,Bounding box diagonal,Bounding box height,Bounding box width,Convex hull area ratio,Cos of first to last,Cos of initial angle,Curviness,DCR,Density 1,Density 2,Distance first to last,Enclosing rectangle ratio,Entropy,Least square error,Length perimeter ratio,Length ratio,Log BB area,Log aspect,Log longest BB side,Log total length,Max curvature,Max speed squared,Min speed squared,Movement,NDDE,Openness,Overtracing,Perimeter efficiency,Perimeter to area,Point ratio,Sharpness,Sin of first to last,Sin of initial angle,Thinness ratio,Total angle,Total angle / total length,Total duration,Total length,Total length / BB diagonal,Width to height ratio,Age,Shape
0.746108708819,0.0392894545781,0.15450553383166700,1.1876699735449700,271542,738.081973767,501,542,0.7926471795538090,0.629198228668,-0.648118629528,8.839650397014930,11.81208054415180,60.9636791055,0.00606590474392,27.0185121722,1.080255484587620,7.90413250695,2817246.5234,1.00945368311,60.9636791055,12.5118721025,-3.23679912746,6.29526600144,7.40680052941,1.5707963267949000,9.01,0.0025,16.377586586156700,0.9482661450540000,0.0366063840231,2.606573861102360,0.994367946469,0.00778877987036,0.603773584906,9.206038158358870,-0.777244870707,-0.761539389696,12.7091244187,16.377586586156700,0.0099429969383798,1840,1647.14790597,2.23165984879,1.08183632735,3,circle
0.637201612096,0.148196551302,0.19689921307411900,2.3266566265060200,351390,857.217008697,510,689,0.8040170676875960,-0.805055837353,-0.975037935076,9.104368594353610,4.483878536321570,43.2300619314,0.00580702977642,47.2016948848,1.445972495088410,9.2164876091,1702448.32602,1.07054587629,43.2300619314,12.7696519967,-1.90921583696,6.53524127101,7.6209659318,0.9188853241636210,19.24,0.0025,16.539533898226000,0.9321032879377500,0.0550638804479,2.632348576338640,0.971137366374,0.00699053422756,0.547619047619,6.803774577068290,-0.59319903805,-0.222038341651,13.3244267756,16.539533898226000,0.008105500101320830,1690,2040.53219314,2.38041496195,1.35098039216,3,circle
0.791458695256,0.00606053185831,0.17512231513654700,0.495072244623656,170150,583.37380812,415,410,0.7962122571498510,-0.4472135955,-0.784882765533,12.001777441864000,3.7571505259377100,30.7640806035,0.00768158057243,42.4852915725,0.6253175275190520,6.85502463644,1895755.25572,1.03744841806,30.7640806035,12.0444356799,-5.10595771735,6.02827852023,7.17550573063,2.999695598985630,3.7,0.0044444444444444400,21.890289392068400,0.9427038985512650,0.0728268752919,3.4839477624597700,0.937915084272,0.011338792088,0.384,16.18573893123450,-0.894427191,-0.619644288579,14.2850848021,21.890289392068400,0.016748231658694500,2470,1307.0209344,2.24045186158,0.987951807229,5,circle
0.667004500678,0.118393662719,0.14621010704118300,0.8058998525073750,366234,868.039745634,537,682,0.7900360734367020,-0.961523947641,-0.789352217376,10.352962728059100,7.92216284839355,133.716834793,0.00531612712825,14.5602197786,0.7605960669353850,8.04036422488,4029015.29652,1.02591690438,133.716834793,12.8110277524,-2.13374008229,6.52502965784,7.5740175282,1.0516502125483700,11.89,0.0036,16.667952202694800,0.9890888629887590,0.0167736786844,2.652786984278330,0.95996072864,0.00718556790941,0.464912280702,6.55975562646153,-0.274721127897,-0.613940613515,13.6365004332,16.667952202694800,0.00856107354757484,3000,1946.94650269,2.24292322152,1.27001862197,3,circle
0.916909834717,0.13151167132,0.1670268223132180,0.07296296296296300,140384,539.229079335,428,328,0.7840007511384440,-0.868243142124,-0.938343116817,31.80298464411320,5.057651982892970,30.4925623392,0.00875594430221,40.3112887415,1.1516544117647100,16.8054878643,6151160.70949,1.02814628194,30.4925623392,11.852136804,-2.02865967602,6.05912319558,7.11411434352,0.9034901918165420,1.13,0.0025,49.773993049339,0.9742260343308810,0.0747572604787,7.921777031223940,0.969365281013,0.0111858566279,0.228187919463,18.55343309214060,0.496138938357,-0.345705358827,13.3731877629,49.773993049339,0.04049317960656190,2630,1229.19448492,2.27954042545,0.766355140187,6,circle
1.02146942029,0.236071256892,0.1937460186836160,0.09293886728245020,59592,365.820994477,312,191,0.7907827033121180,0.0587220219515,-0.857492925713,18.500867924811000,4.422416055957790,47.1867973339,0.0134843972877,17.0293863659,1.6400000000000000,7.19459227802,1705312.14216,0.998948607847,47.1867973339,10.9952766159,-1.44362158355,5.74300318781,6.68905459745,0.7853981633974480,1.78,0.0025,33.130569194898300,0.9698522382365950,0.0465511455686,5.272893854816140,0.949275445465,0.0173360046416,0.321637426901,11.747055403668000,0.998274373175,-0.514495755428,13.9452199789,33.130569194898300,0.04122962611263,1630,803.562203169,2.1965994716,0.612179487179,7,circle
0.850878188321,0.0654800249235,0.14850418457054500,0.08500609161793370,33345,259.356896959,195,171,0.7700090992483880,-0.970142500145,-0.894427191,14.116242071815300,3.5416907631742100,29.1005946282,0.0179914268137,20.6155281281,0.7095286885245900,3.06548563985,480729.520926,1.04214836377,29.1005946282,10.4146631151,-2.72601014585,5.27299955856,6.39680319239,2.0344439357957000,1.1525,0.0025,17.077981225612600,0.9939154280100260,0.0794871020198,2.7180451300868400,0.963699012332,0.0235050001865,0.44347826087,7.47548616961108,0.242535625036,0.4472135955,13.530910962,17.077981225612600,0.02846690181993080,2790,599.924127102,2.31312193405,0.876923076923,6,circle
0.555233231382,0.230164932015,0.1767837162550390,0.6450535738482390,277635,787.264885537,415,669,0.763275261742826,0.316227766017,-0.115500858175,17.893676111275500,10.060989454896700,80.9649446689,0.0064553656797,22.1359436212,1.6376077990251200,10.0403918727,2226697.77456,1.04242730912,80.9649446689,12.5340625804,-1.46895913133,6.50578406013,7.49121897468,2.0344439357957000,11.24,0.0008,29.169313182081400,0.17094928521377100,0.0281175294718,4.642440379523840,0.943039191817,0.008218661563,0.369696969697,15.05585476823500,0.948683298051,-0.993307380301,14.1302673864,29.169313182081400,0.01627538009820350,3660,1792.23545048,2.27653421791,1.61204819277,4,circle
0.791661129525,0.00626296612767,0.1952063130254710,0.49818500816993500,57358,338.710791089,241,238,0.7906381633243660,-0.915315032423,-0.948683298051,6.73392002302083,4.634580582139900,28.1681703705,0.0134132510428,27.3130005675,1.1037256562235400,5.90846926728,379177.610599,1.00913904269,28.1681703705,10.9570676072,-5.07310138378,5.48479693349,6.64555543031,1.5707963267949000,4.25,0.0004,13.469235598757500,0.9892863287482980,0.0806381174916,2.1436954252115800,0.982684234079,0.0170688728644,0.536231884058,6.745737036832520,-0.402738614266,0.316227766017,13.013133561,13.469235598757500,0.017507127593505600,1500,769.357253314,2.27142823186,0.98755186722,5,circle
0.522000530852,0.263397632546,0.13228944693589100,1.2440664173789200,183625,651.805185619,325,565,0.7066485012696200,-0.840184388629,-0.890605264908,7.112325651067670,8.114999762826120,10.6664327498,0.00760510944232,130.923641868,1.7245210727969300,3.99642569466,747667.837946,1.0220245655,10.6664327498,12.1206509135,-1.33409047777,6.33682573115,7.24171595094,1.1071487177940900,10.25,0.0025,10.450866307935400,0.9194470713453070,0.200863148617,1.6633070325004600,0.868939642759,0.0121802078549,0.506329113924,3.3056221848157300,0.54230083266,0.454777156549,16.6429627791,10.450866307935400,0.007483676659919970,1560,1396.48822135,2.14249326663,1.73846153846,3,circle
0.325440574549,0.459957588849,0.19221162631119300,0.11175737547892700,55622,428.491540173,137,406,0.5235039684805570,0.965201373199,0.9079593845,8.107508583513730,4.4044805225011300,1.10542029795,0.00835966620327,420.637611252,6.293838862559250,6.12984045155,16669.9295915,0.53566846346,1.10542029795,10.9263340854,-0.776620991905,6.0063531596,6.14199730491,0.8621700546672260,0.85,0.000625,16.91462311538500,0.4885892239186900,0.981670749164,2.6920458793499600,0.494613228803,0.0591750931183,0.102272727273,6.38300171965018,0.261507761212,0.419058177462,51.3663147488,16.91462311538500,0.03637699229431090,1950,464.981353558,1.08515877203,2.96350364964,3,circle
0.627722172972,0.157675990425,0.20481448657864100,1.942910802469140,55677,342.242604011,201,277,0.7723296873035540,0.416654710493,0.0698291276999,3.592987229247930,2.926114267211920,8.13224228132,0.0154244917598,105.60303026,1.3781094527363200,5.87285054848,176556.120311,1.10310560532,8.13224228132,10.9273224142,-1.84721304502,5.62401750619,6.75552375539,0.6435011087932840,19.4,0.07222222222222220,7.578136003409720,0.9351588441169450,0.308561906151,1.2060978043653200,0.944223079809,0.0181046879003,0.594594594595,2.7562076594839800,-0.909064822894,-0.997558967142,14.0948559103,7.578136003409720,0.008824207377113970,770,858.789427713,2.50930017961,1.37810945274,5,circle
0.509230048058,0.276168115339,0.21746057283916000,0.873895119418484,173227,637.942003634,311,557,0.803934775504211,-0.923076923077,-0.624695047554,9.150435463801000,7.683292550430550,38.2808876369,0.0086184868285,39.0,0.5300762910798120,13.3909324487,872242.108398,1.05269022048,38.2808876369,12.0623581521,-1.28674548515,6.32256523993,7.30851240045,2.677945044588990,10.4,0.000625,23.485741866629300,0.9406447550123940,0.0611340839416,3.7378719102543300,0.923600356881,0.0103871322663,0.398148148148,19.386935319179900,0.384615384615,-0.780868809443,14.731320555,23.485741866629300,0.015731048744542100,2640,1492.95461784,2.34026699815,1.79099678457,4,circle
0.721030485067,0.06436767833,0.12058907564447900,0.20953151709401700,73406,384.755766688,254,289,0.8121692659324010,-0.846889988853,-0.832050294338,13.404357429808400,5.39293183570431,17.5848213391,0.0121632002654,50.7740090991,0.9475667189952900,4.07343900429,1040543.7487,1.06566620733,17.5848213391,11.2037609551,-2.74314366115,5.66642668811,6.79442069778,0.8532549862537520,1.49,0.003125,15.79716890942680,0.954164456944486,0.131964257576,2.514197518792880,0.978380736495,0.0156688042578,0.427480916031,3.9254908196639800,0.531768132536,0.554700196225,13.1278642618,15.79716890942680,0.017692933493948100,2520,892.85187868,2.32056789263,1.13779527559,6,circle
0.617066105733,0.168332057665,0.16895608733287600,1.2749643221202900,332910,839.893445623,486,685,0.7799165749339360,-0.707106781187,0.691905363236,7.1886009585627300,8.560504099314480,643.025524929,0.00546319076211,2.82842712475,1.011568123393320,12.8323470667,3602048.26835,1.00612876636,643.025524929,12.7156274622,-1.78181671663,6.52941883826,7.50590519091,3.141592653589790,19.7,0.0011111111111111100,18.585169606616400,0.9623287431239980,0.00336760233038,2.957921611094260,0.958233906374,0.00757089383349,0.572727272727,17.817918109924400,-0.707106781187,0.721988205115,13.6856930782,18.585169606616400,0.010218645255011300,1040,1818.75083661,2.16545425624,1.40946502058,3,circle
0.859602195308,0.0742040319102,0.11467957964687900,0.14872340425531900,43232,295.677188839,224,193,0.8092479066985650,-0.4472135955,-0.999753177832,10.894560066453500,3.010939701985840,29.1812215859,0.0150932631228,22.360679775,1.0363636363636400,2.09969618963,538914.407482,1.00983115761,29.1812215859,10.6743362408,-2.60093679187,5.41164605186,6.48082945524,0.3217505543966420,1.96,0.02,10.894560066453500,0.865960912753146,0.0756253123982,1.733923087387640,0.988620877573,0.0198980539786,0.515789473684,2.159265651696500,-0.894427191,-0.0222167372851,12.8573157318,10.894560066453500,0.016696337966388000,740,652.511951326,2.2068389986,0.861607142857,7,circle
0.736055531144,0.049342632253,0.20222266427824900,0.26659955555555600,104720,458.763555658,308,340,0.8236575931135180,0.0,-0.0277670672404,16.673414257147600,15.44577665341950,64.5580108018,0.0104801965587,17.0,0.8904039104708000,11.7726312798,1944104.89379,1.03553202947,64.5580108018,11.5590454006,-3.00896682003,5.82894561761,7.00077755592,3.141592653589790,1.78,0.0002,35.59118891297180,0.9974228130003510,0.0370561257326,5.664513646016930,0.981986246599,0.012295990766,0.357954545455,46.30979545675770,-1.0,-0.999614420653,13.0316393851,35.59118891297180,0.03242973756192790,2310,1097.48618363,2.39226976532,1.1038961039,3,circle
0.742769974525,0.0426281888721,0.09819612542763470,0.24881048387096800,99990,448.005580322,303,330,0.8060745463337660,0.672672793996,0.344254649158,11.025469906056100,3.5330017176364200,34.4181242753,0.0102342674594,29.7321374946,0.8909523809523810,3.0635313293,1333395.55647,1.02797477511,34.4181242753,11.51282546,-3.15523953393,5.79909265446,6.93081182542,0.7853981633974480,3.4,0.0225,12.274515678454300,0.9915404594848880,0.0663655516818,1.9535498442849800,0.989728954032,0.0128868401045,0.496,2.5763201486181500,0.739940073396,0.938876315887,12.828542372,12.274515678454300,0.011994745399733200,1000,1023.32440326,2.28417780539,1.08910891089,6,circle
0.767669524575,0.0177286388226,0.2499363807561940,1.416957380174290,79499,398.870906435,277,287,0.79213919224065,0.294085848838,-0.551866900848,6.532749864454190,8.003704707201050,33.599093641,0.0114969265344,27.2029410175,0.8188079138492360,4.8718718883,322439.190998,1.03627381988,33.599093641,11.2834997219,-4.0325739344,5.65948221576,6.81782418473,2.0344439357957000,15.3,0.0003125,12.996691799322100,0.8821617146536650,0.0681998626088,2.0684877437040100,0.97685600337,0.0149306896644,0.538461538462,7.862255433779900,-0.955779008722,-0.833932205727,13.1688776985,12.996691799322100,0.0142196660895208,1080,913.994162556,2.29145357009,1.03610108303,5,circle
0.688358777415,0.097039385982,0.14563466908013200,0.30999189814814800,28458,240.842272037,153,186,0.7841120401201210,-0.997925308968,-0.999056158355,7.921378594332880,3.1222340180102100,18.557474289,0.0202571409131,31.064449134,1.251958224543080,2.12647517518,183786.181476,1.07079871087,18.557474289,10.2561845951,-2.33263834184,5.22574667371,6.3569366852,0.5162306706117480,1.97,0.01888888888888890,8.88371481388803,0.9296763309462610,0.128982544764,1.4138871256489800,0.980068256839,0.0243009097845,0.704918032787,2.0851816340749400,-0.064382277998,0.0434372242763,13.0826950291,8.88371481388803,0.01541033515381870,1190,576.477716105,2.39359025818,1.21568627451,6,circle
0.760558552893,0.0248396105041,0.324379607607959,0.021384148653773200,25905,227.758644183,157,165,0.8484150228271170,-0.940690666396,-0.986393923832,14.737495229414900,2.4125936178324400,9.01152512928,0.0225578498487,64.8459713475,0.9514170040485820,71.0743845904,837262.525786,1.14601056167,9.01152512928,10.1621912792,-3.69531570223,5.1059454739,6.37051911423,0.7853981633974480,0.29,0.0011111111111111100,95.36760463673990,0.7500772832388820,0.284713546571,15.17822568877070,0.975728144805,0.0258856766115,0.142857142857,57.63302853679720,0.339265486241,0.164398987305,13.1993394942,95.36760463673990,0.1631997827760560,3160,584.361100331,2.56570327957,1.05095541401,6,circle
0.790652055511,0.00525389211308,0.22110705110192700,1.5686337868480700,81508,403.763544664,287,284,0.8074327940374960,0.403640206576,-0.863371944127,5.927210565204290,3.383286647922850,27.5777851518,0.0125734942164,37.1618083521,0.9920288952547020,5.03102487915,438421.346255,1.10858383003,27.5777851518,11.3084564539,-5.24878612217,5.65948221576,6.93229213953,0.7853981633974480,11.89,0.0325,11.055352555096300,0.9899690622808720,0.0920385429621,1.7595140067672000,0.983465730705,0.0140541219553,0.66,3.785608975866440,-0.914917801573,0.504568019295,12.9924603864,11.055352555096300,0.010787389837029700,1010,1024.84036659,2.53821916349,0.989547038328,5,circle
0.715382926063,0.070015237334,0.10967736390482500,0.15638480392156900,147496,545.809490573,358,412,0.7792386962446850,-0.970142500145,-0.965615758521,20.943104316913800,3.722392597000730,147.019268877,0.00821955815186,8.24621125124,0.866573686657369,2.0611341033,3020218.49079,1.00908723053,147.019268877,11.9015563358,-2.65904238442,6.02102334935,7.10031751158,0.4636476090008060,2.05,0.01,22.48385960048910,0.9630468915581250,0.0151082225459,3.5784173952020100,0.968465921227,0.0111517024496,0.346341463415,4.552438188708110,-0.242535625036,-0.259973473448,13.3980371491,22.48385960048910,0.018545653855677500,1770,1212.35194917,2.22119983273,1.15083798883,6,circle
0.628663254622,0.156734908776,0.16643794075211800,0.5172456280193240,145275,552.660836318,325,447,0.8163549277915820,-0.894427191,-0.610507860339,11.708743273407600,5.530829763525440,82.6466696539,0.00890466357061,15.6524758425,0.6991600353669320,9.07119000382,1346065.85328,1.02535819376,82.6466696539,11.8863837769,-1.85319937986,6.10255859461,7.16520363416,1.7681918866447800,11.45,0.0011111111111111100,19.306801127245700,0.9498963322964780,0.0283220282927,3.0727728346933300,0.955568565627,0.0109082067483,0.413793103448,9.259279677776530,-0.4472135955,-0.792010197197,13.7621457974,19.306801127245700,0.014924573291299600,2690,1293.62500022,2.34072131624,1.37538461538,3,circle
0.88322809981,0.0978299364125,0.14913326311907700,0.30707912457912500,35190,267.86003808,207,170,0.8320197219489650,0.832050294338,0.406138466053,7.475131783082400,3.888502644909970,27.4917719608,0.016900766148,21.6333076528,1.8319604612850100,4.06590508695,237429.016056,1.03507886443,27.4917719608,10.4685172303,-2.32452465049,5.33271879327,6.38812090644,0.5692254679551350,3.13,0.005,9.991928628978140,0.9901778268102890,0.0807634756117,1.5902648323232900,0.924690207657,0.0255779143202,0.55223880597,2.513690158451750,-0.554700196225,-0.91381154862,14.6966160026,9.991928628978140,0.016800556359995900,1250,594.737960748,2.22033105428,0.821256038647,4,circle
0.718474127751,0.0669240356469,0.21981960939732500,1.7468588280060900,138504,528.685161509,348,398,0.8012378854053790,-0.894427191,-0.557219002362,9.329684513306660,4.431662449104090,110.773076887,0.00894184030774,11.1803398875,0.8892049944681530,9.16056847828,982868.009767,1.04547151563,110.773076887,11.8386544851,-2.70419709914,5.98645200528,7.12164062506,0.982793723247329,14.29,0.005,16.266651095402100,0.961156309354582,0.0211474440773,2.588917929384430,0.98171289016,0.0110068704867,0.540540540541,6.740827814545330,0.4472135955,0.830365572147,13.0388976752,16.266651095402100,0.013134360311256000,1520,1238.48064998,2.34256744874,1.14367816092,4,circle
0.566464527217,0.21893363618,0.19048371147416100,0.20355200945626500,152079,579.518765874,311,489,0.7868345296170820,0.209529088731,-0.735355995929,21.22125729804310,16.76918002251320,98.41759373,0.00926574672706,14.3178210633,0.6297960594538540,14.7244654525,2255134.73072,1.11328743389,98.41759373,11.9321554017,-1.51898662623,6.19236248947,7.25072457571,3.141592653589790,8.72,0.0022222222222222200,44.954155907902100,0.12127023679903200,0.0247063976292,7.1546761252663400,0.937673866837,0.0112918180988,0.275423728814,34.55969022117160,0.977802414077,0.677681015856,14.2924354489,44.954155907902100,0.03190216628640910,2080,1409.1254965,2.4315442044,1.57234726688,4,circle
0.751576479114,0.033821684283,0.1135017178321510,0.4660479797979800,70675,376.396067992,257,275,0.7881071303242440,0.936329177569,0.410364677329,7.1585095458107,2.6509343917827200,99.0824084288,0.0119782167487,8.54400374532,0.9500164419598810,2.12069079661,530472.524449,0.999178858133,99.0824084288,11.1658471826,-3.38665313536,5.61677109767,6.74118163282,0.44610554894340400,3.7,0.045,7.604615094754100,0.9797458898140280,0.0226995031879,1.2103120826413600,0.984713260586,0.015295917861,0.820895522388,1.3662401256526600,0.351123441588,-0.911921505175,12.9595610319,7.604615094754100,0.008982955590087170,1530,846.560468711,2.249121446,1.07003891051,4,circle
0.836769504958,0.0513713415607,0.16805166349758000,0.3608183856502240,226452,674.762921329,501,452,0.8005691304789700,0.966008746817,0.968917710624,20.15427681321580,10.797160399854700,22.0156228645,0.00714549148858,73.4982993001,0.8996471971775770,14.2625128081,5134855.7775,1.06393307079,22.0156228645,12.3302882809,-2.9686748192,6.21660610108,7.38901459872,1.5707963267949000,4.88,0.0025,37.643572623457900,0.9700043599634150,0.108924626675,5.991160658662080,0.989624170242,0.00843675267717,0.308035714286,17.485268308891000,-0.258509382951,-0.247383245266,12.8312591497,37.643572623457900,0.02326390240157530,2130,1618.11083857,2.39804350154,0.902195608782,3,circle
0.83110435492,0.0457061915227,0.10817449326460800,2.550783420138890,230877,680.947868783,503,459,0.784286366587835,-0.837270504562,-0.812912862639,6.207044530717210,2.272532657532700,27.0140436593,0.00684761311017,58.5234995536,1.0875550276011500,2.12255854654,1887139.67786,1.03839786569,27.0140436593,12.3496403802,-3.08552150836,6.2205901701,7.36578524166,0.4513098096822740,24.05,0.06777777777777780,7.031342062199540,0.9890591018434420,0.0859441702317,1.119072845769020,0.990645136093,0.00841041725418,0.830769230769,1.161525118818100,0.546788900939,0.582385334428,12.8048248064,7.031342062199540,0.004447524414062380,1330,1580.95637204,2.3216995669,0.912524850895,7,circle
0.808586366624,0.0231882032266,0.1777293530882560,4.703539624183010,134250,518.448647409,375,358,0.786387016961981,-0.789352217376,-0.996729048115,5.135890370495650,2.3251994254205600,13.2160010452,0.00897940237455,91.2140340079,1.4415741675075700,3.05048577381,534983.140045,1.06294314593,13.2160010452,11.8074590124,-3.76411161124,5.92692602597,7.09463706277,0.6821375412417890,29.89,0.625,6.220527358088950,0.9734040995493740,0.175936487565,0.9900276776782240,0.968354919723,0.0118165050732,1.0,1.587022688579940,0.613940613515,0.0808158687661,13.4011089309,6.220527358088950,0.00516018743593472,670,1205.48476878,2.32517680354,0.954666666667,7,circle
